text_id,text,task_2
hasoc_en_5008,@cabodude @PalmerReport Poor boy         ya scared    #fucktRump,HATE
hasoc_en_5009,Boris Johnson  brilliant  warm  funny – and totally unfit to be PM | Max Hastings | Opinion | The Guardian   #BorisJohnsonShouldNotBePM,HATE
hasoc_en_5010,@realDonaldTrump Let’s be grateful for one thing  the more this idiot tweets  the more *unified* the opposition &amp  #TheResistance becomes against him  I have never more motivated in my life to remove a president from office ASAP  #TrumpMustGo #TrumpIsA,HATE
hasoc_en_5011,@realDonaldTrump WITCH HUNT FOUND A      ZOMBIE     #MORONTRUMP    #IDIOTTRUMP    #WorstPresidentEver ,PRFN
hasoc_en_5012,We just protested against privatization  and now our parents are jobless  our chelter is taken away  and we will be obligated to join the military forces if we refuse to kneel  #medschool  #DoctorsUnderOppression   #MedicalStudentsStrike   #Medecine   #DoctorsFightBack,HATE
hasoc_en_5014,#DoctorsUnderOppression  We are sick of being muppets manipulated by this Moroccan Government   We will stand tall against the oppression of our corrupted government   #FreeMedicine#FightingCapitalisticMedicine  #DoctorsFightBack #DoctorsProtest ,HATE
hasoc_en_5015,#BREAKING Group of people probably goons of TMC  attacked on a 2nd year medical student at 4pm at Calcutta National Medical College NOW  THIS HAS TO STOP  It is never ending  #Savethedoctors #SaveBengalSaveDemocracy #DoctorsFightBack ,HATE
hasoc_en_5016,Have you found Ron and Nicole’s real killer yet    Nah  I didn’t think so  #Murderer ,HATE
hasoc_en_5017,@realDonaldTrump @OANN Delusional Donnie  you are lying again  #TrumpIsATraitor #TrumpCriminalInvestigations #BlueWave2020,HATE
hasoc_en_5018,@kylegriffin1 This criminal just doesn’t get it  You don’t handle a foreign entities interference in our election on a case by case basis   It’s ALWAYS illegal to accept help from them  Damn he’s an idiot  #IdiotTrump,OFFN
hasoc_en_5019,@rjaviervasquez Forget sending his traitorous ass to Iraq  send his sorry ass to Compton or Oak St in Htown without his security detail then let him talk about PTSD    He's good at talking out his ass  he doesn't have a clue about combat or PTSD survivors,PRFN
hasoc_en_5020,@demolecularized It was “good for some to shout #NotMyPresident for 8 ducking years so it’s feasible &amp  appropriate for EVERY good  decent &amp  patriotic citizen to shout    #TrumpResignNow   #TrumpIsATraitor so #TrumpResign      b c he has not an ou,HATE
hasoc_en_5021,And as soon as he started making racist remarks  I knew @realdonaldtrump would win  Everyone laughed at me  You can't imagine how sorry I am that I was right  #DerangedDonald #TrumpisaTraitor #TrumpisRacist #TrumpHatesAmerica #TrumpisaCriminal ,HATE
hasoc_en_5022,#DoctorsFightBack | The problem should have been acknowledged by Mamata Banerjee  She should have shown a little 'Mamata'  Instead  she called them outsiders and threatened to throw them out  Dr Sambit Patra  BJP ,HATE
hasoc_en_5023,Mrs  Mamata banerjee what will you do when you fell ill  Call the police or the doctors   #DoctorsStrike  #DoctorsProtest  #IstandwithNRS  #DoctorsFightBack ,HATE
hasoc_en_5025,#ShameOnICC @ECBcricket hahaha I pity on your country where called as national sport of the country for we Indians cricket is not just a sports lts a other religion  ,HATE
hasoc_en_5026,9 out of 10 Doctors recommend moving out of West Bengal  Shame on @MamataOfficial     #DoctorsProtest #Savethedoctors #SaveBengal #MamataBanerjee #JaiShreeRam #DoctorsFightBack,HATE
hasoc_en_5027,@YRDeshmukh Child #rapist must die  And all those who tried to dispose evidence should get #life #imprisonment #JusticeForTwinkleSharma #JusticeForAshifa #betibachaobetipadhao,OFFN
hasoc_en_5028,“Sarah by Geofferson Starship    Another day  another Trumper departure  #bye #sarah #sarahhuckabeesanders #liar #smokeyeye #snake #trump #maga #fucktrump  #jeffersonstarship #tellemwhyyoumad #grindsmygears #Whatspissingmeofftoday #wpmot ,HATE
hasoc_en_5029,A very Happy #JohnMcCainDay to #TraitorTrump  all of his #MAGA morons  and the rest of the #CorruptGOP    #JohnMcCainAmericanHero  #JohnMcCainDayJune14th  #TuckFrump  #ImpeachTrumpNow  #TrumpIsATraitor  #NotMyPresident  #Resist,HATE
hasoc_en_5030,@Pongo81575019 It dates from 2012  But it’s a reminder that no one intelligent or caring would ever trust #BorisJohnson  He did it his way then  It will always be his way  The amoral way    #BorisJohnsonShouldNotBePM,HATE
hasoc_en_5031,This more than anything else should be the reason Boris Johnson doesn’t get the top job #BorisJohnsonShouldNotBePM ,HATE
hasoc_en_5032,Dear people saying  Doctors deserve it 'pitne do saalon ko  '    We wonder what would happen  If we said  'marne do saalon ko   '    #DoctorsFightBack #savethedoctors ,HATE
hasoc_en_5033,@funder   Donald the #FuckTrump is the greatest  #ManyPeopleSay probably greatest ever  #GlobalLaughingStock     #TRE45ONenough   #TRE45ON enough   #DumpTrump,HATE
hasoc_en_5034,#ShameOnICC    Shame on ICC    ICC was exposed where is there preparation     Shame ,OFFN
hasoc_en_5035,@realDonaldTrump Tell us another one  you liar  #TrumpIsATraitor ,OFFN
hasoc_en_5036,@CherylH95005477 @JohnHuge14 @njjette2 @skolanach @realDonaldTrump There will be brown people all over the world celebrating the day he is no longer President of The United States      #FuckTrump,HATE
hasoc_en_5037,@psychdr100 The idiot MAGAt is ready to take on the govt      #TrumpSupporters #morons #MAGAt #TrumpsAmerica #TrumpIsATraitor ,HATE
hasoc_en_5038,Video of protests in evening by Delhi Sikhs make me proud  Good lessons learnt from past  Also a slap to those who mock Delhi Sikhs with 'b' slurs or say Sikhs in other states don't know how to stand for themselves  Nope  They do  They very much do  #FuckDelhiPolice,PRFN
hasoc_en_5039,@realDonaldTrump I might be more inclined to listen to your opinion if you could actually point out London on a map  #illiteratefuck #TrumpIsATraitor,PRFN
hasoc_en_5040,I'm down with that Chuck  #BOYCOTTCHINA ,HATE
hasoc_en_5041,@WhiteHouse @realDonaldTrump DISPICABLE THAT YOU WOULD SHOW TRAITOR TRUMP DISRESPECTING OUR FLAG    #TrumpIsTheEnemyOfThePeople   #TrumpIsATraitor   #RussiaGate   #LockHimUp   #TrumpIsANationalSecurityThreat   #CadetBoneSpurs   #CowardInCheif ,OFFN
hasoc_en_5042,@akhandhindu1925 @AmitShah @narendramodi @BJP4India @BJP4UP This man completely nailed Mamata  her politics and her hypocrisy  #DoctorsFightBack ,HATE
hasoc_en_5043,@ICC please focus on umpiring rather than what a player should wear #DhoniKeepsTheGlove,HATE
hasoc_en_5044,@TheRealOJ32 Thanks for the warning  I will be blocking you right after this tweet     #Murderer,HATE
hasoc_en_5045,Trump should be in prison  not the White House  He should be sharing a cell with his ostrich leather loving best friend and fellow traitor Paul Manafort  Imagine all the bedtime stories they could tell each other regarding their deep love for Vladimir Putin  #TrumpIsATraitor,OFFN
hasoc_en_5046,@crampell Oohhhh  now that Trump is done with Pence  he’s thrown out with the garbage  #TrumpIsATraitor #TrumpIsATraitor #TrumpCriminalInvestigations,OFFN
hasoc_en_5047,@PressSec @realDonaldTrump Good riddance  Sinking ship    #DitchMitch2020   #TrumpIsATraitor   #TRUMP   #GOPCorruption   #GOPComplicitTraitors   #GOPComplicit   #GOPWarOnWomen   #Resist   #BlueWave2020,HATE
hasoc_en_5048,@DevinCow @RepMikeJohnson I think the entire GOP are using ghost traders &amp  reaping millions from trumps phoney tariff nonsense  #insidertrumping  #TrumpTraitor   #Fucktrump  #trumpdeathcamps,HATE
hasoc_en_5049,If @msdhoni can't wear the Balidaan Badge  it's fine  @ICC is the ultimate authority and we will follow its decision  But all Indians in the crowd to watch the game  should wear those badges and wave those flags  Fir dekhte hai @ICC kya ukhad sakta hai  #DhoniKeepsTheGlove,HATE
hasoc_en_5050,@msdhoni   please continue wearing the Balidhan logo in your gloves  We r with you  @ICC   don't act stupid  its not a promo &amp  its a moment of pride   Country is with #MSDHONI #BalidaanBadgeRow #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh ,HATE
hasoc_en_5051,@ICC Dear icc  insted of focusing in what is there dhoni's gloves  start focusing on the quality of umpiring in cricket world cup  the world was watching   #DhoniKeepsTheGlove,HATE
hasoc_en_5052,@realDonaldTrump You Have NO BALLS  #Truth #FuckTrump #ImpeachTrump #Resist,PRFN
hasoc_en_5053,Our future Prime Minister   how can that possibly happen  right     Johnson  'How badly hurt will he be '   Guppy   'He will probably get a couple of black eyes and a  and a cracked rib or something like that '      #BorisJohnsonShouldNotBePM   #BollockstoBrexit ,HATE
hasoc_en_5054,@4YrsToday @realDonaldTrump is probably having a tantrum right now  #fucktrump ,OFFN
hasoc_en_5055,The most anticipated tournament WASTED #ShameOnICC ,HATE
hasoc_en_5056,@BrianKolfage @CBP @DHSgov @harkjay350 @RyanAFournier @DrPaulGosar @NeilWMcCabe2 @Rambobiggs #MAGA  'we are a nation of laws'  same #MAGA nuts  started building a 23 million waste of money wall  that could have been better use to help #Vets and #Homeless ,HATE
hasoc_en_5057,This is what your country will soon look like if you EVER let #China in in any way‼️Finance joint ventures land ownership infrastructure or 5G‼️Yes they own HK but we got complacent while Britain had it’s 99 year lease this is no longer the #HongKong we knew #BoycottChina ,HATE
hasoc_en_5058,Oh shit  It's been a while   I forgot Twitter was a thing     Said Trump never   #potus #trump #you #dickhead,HATE
hasoc_en_5059,1  ICC on Dhoni's gloves                    Vs  2 ICC planning the World Cup     #ShameOnICC ,HATE
hasoc_en_5060,Trump is just plain evil  #FuckTrump     Trump administration quietly makes it legal to bring elephant parts to the U S  as trophies   The Washington Post ,OFFN
hasoc_en_5061,Why the GOP Has Become a Cult of Personality #Resist #ResistTrump #FuckTrump ,HATE
hasoc_en_5062,For the love of all that is holy  you people still worship this criminal      #CriminalInChief #DumpTrump #douchebag ,OFFN
hasoc_en_5063,@realDonaldTrump   It may be your BD but #JohnMcCainDayJune14 is trending  not you Fatty McBone Spurs  Loser      #TrumpIsADisgrace #TrumpIsATraitor #TrumpLies #ImpeachTrumpNow ,PRFN
hasoc_en_5064,Really  Seem like she still has hangover of elections      #DoctorsFightBack  #DoctorsStrike  #DoctorsProtest    ,HATE
hasoc_en_5065,Learn something from #India that how big tournaments are organized    Dissapointed @ICC    #ShameOnICC,HATE
hasoc_en_5066,We wait for four years for ICC world cup tournament and what have you given us rain abandoned matches     Pathetic planning by @ICC    We need strict action for commiting such blunder   #ShameOnICC,HATE
hasoc_en_5067,@LOrion @lauferlaw @maddow KEEP on the Press    they still won’t publish #IntlOrgCrime news AND Want to keep presenting TRUMP AS VICTIM MEME   whaddya think about that #metoo @NCADV IS #adulterer #rapist TRUMP the victim in his  1 5Million payment for #Ab,HATE
hasoc_en_5068,700 Doctors resigned from their jobs #DoctorsFightBack   It's high time for @MamataOfficial to apologise or quit    India don't want an arrogant intolerant CM ,HATE
hasoc_en_5069,Damn it   Blocked by another 'Patriot'     and I was just getting started  #fucktrump,OFFN
hasoc_en_5070,Today's House Judiciary hearing re  #MuellerReport #RussiaGate was the most perfect example to date proving what the next year and a half is going to continue to be all about  i e  shit into the faces of the American people   #FuckDemocrats #FuckRepublicans #FuckTrump,HATE
hasoc_en_5071,@mipositive1 @ChicagoTST “Do what thou wilt has some implications to your neighbors  Especially the #satanic #serial #killing #women #rapist kind  ,HATE
hasoc_en_5072,@thehill The Acting Defense Secretary acting like he knows what he's talking about  #TrumpIsATraitor #TrumpLiesEveryTimeHeSpeaks #trumpswamp #WagTheDog,HATE
hasoc_en_5073,@realDonaldTrump A poll has already been done on the most dishonest president in the history of USA  and YOU are IT  #TrumpIsAConMan #TrumpIsACriminal #TrumpIsAMoron #TrumpIsADisgrace #TrumpIsANationalSecurityThreat #TrumpIsATraitor #TrumpIsAFraud,HATE
hasoc_en_5074,luk at #IMAFraud its clear sign of terrorist  chanting alla 100 ts  his nasty beared  his white wash cap  his sophisticated ENGLISH signs he would soon feed terrroists and Join them and fly offatleast now U Indian Muslims get back to ur original dharma   @narendramodi ,PRFN
hasoc_en_5075,@realDonaldTrump But then again  you are the BIGGEST HYPOCRITE going  so what else would anyone expect of you  #DoucheBag ,OFFN
hasoc_en_5076,We didn't waited 4 years to see rains in England   #ShameOnICC ,HATE
hasoc_en_5077,Am I the only one who is beginning to think that the completely unacceptable 'no show' on anything from Boris Johnson is beginning to look a little odd  Even 'fishy'   He has to come out and face people   now   #BrexitShambles #brexitdisgeace #BorisJohnsonShouldNotBePM,OFFN
hasoc_en_5078,@danawhite @drockett69 I think Dana is way out of order here  He doesn't give a fuck about the fans  If he did he wouldn't be talking to one like that  Donny is absolutely right and most of us feel the same  Dana is turning the promotion into circus one p,HATE
hasoc_en_5079,In case @realDonaldTrump still thinks my people like him  #FuckTrump ,HATE
hasoc_en_5080,If the @Conservatives elect #borisjohnson I will never vote for them again  #BorisJohnsonShouldNotBePM #noshowboris,HATE
hasoc_en_5081,We wait until 7 30 in the evening in Aus just to know its raining today  Rain 1  Cricket 0 #ShameOnICC,HATE
hasoc_en_5082,@ICC you should be worried about other things rather than a sign of patriotism on @msdhoni gloves huh #DhoniKeepsTheGlove #INDvsAUS #ICCWorldCup2019 ,HATE
hasoc_en_5083,He's going to CURE CANCER Now   These people need to be put on an island   #CreepyJoe #Douchebag,HATE
hasoc_en_5084,If any other mob had attacked doctors @MamataOfficial’s @WBPolice would have beat them up     But since it was Mamata’s special community she attacked the doctors instead  Perfect exemplar of Indian secularism     #DoctorsFightBack   #SaveBengal ,HATE
hasoc_en_5085,'It Is All A Lie'  ⁦@MichaelWolffNYC⁩ Busts The Myth That #IdiotTrump Is A Master Dealmaker ,HATE
hasoc_en_5086,@nowthisnews I hope no one else hires this #Douchebag,HATE
hasoc_en_5088,#DoctorsFightBack | There's almost a golden rule   a government that allows circumstances to have doctors striking is unpardonable  Anand Ranganathan  Scientist &amp  Author ,HATE
